id,ep,pic,num,belong,name,gender,birth,address,job,level,career,wealth,military,tax_total,tax_5y,tax_defalt,crim_cnt,candi_cnt,detail_url,gong_url
846,증평군진천군음성군,http://info.nec.go.kr/photo_20200415/Gsg4310/Hb100137811/gicho/thumbnail.100137811.JPG,7,국가혁명배당금당,"장정이
(張正彛)",여,"1959.03.23
(61세)",충청북도 제천시 의병대로12길,간호조무사,미기재,"(현)충주문화실버요양병원 간호과 근무
(현)국가혁명배당금당 증평군진천군음성군 당협위원장",55792,해당없음(비대상),0,0,0,없음,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137811,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137811#none
847,천안시갑,http://info.nec.go.kr/photo_20200415/Gsg4418/Hb100136766/gicho/thumbnail.100136766.JPG,1,더불어민주당,"문진석
(文振碩)",남,"1962.02.12
(58세)",충청남도 천안시 동남구 터미널6길,단국대학교 초빙교수,서울과학기술대학교 에너지환경대학원 박사과정 수료,"(전)충청남도지사 비서실장
(현)대통령직속 균형발전위원회 국민소통위원",2816819,군복무를 마친사람,367299,0,0,1건,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136766,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136766#none
848,천안시갑,http://info.nec.go.kr/photo_20200415/Gsg4418/Hb100136513/gicho/thumbnail.100136513.JPEG,2,미래통합당,"신범철
(申範澈)",남,"1970.10.07
(49세)",충청남도 천안시 동남구 신부8길,정당인,"미국조지타운대학교 법학전문대학원졸업(법학박사, 2005.8-2007.5)","(전)국립외교원 교수
(전)외교부 정책기획관",1360712,군복무를 마친사람,81124,0,0,없음,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136513,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136513#none
849,천안시갑,http://info.nec.go.kr/photo_20200415/Gsg4418/Hb100137224/gicho/thumbnail.100137224.JPG,7,우리공화당,"정조희
(鄭朝熙)",남,"1965.07.13
(54세)",충청남도 천안시 동남구 다가2길,정당인,한영신학대학교(현 서울한영대학교)대학원졸업(신학석사),"(현)우리공화당 기독교대책위원회 부위원장
(현)아침의 빛교회 담임목사",20000,군복무를 마친사람,23245,0,0,없음,1회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137224,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137224#none
850,천안시갑,http://info.nec.go.kr/photo_20200415/Gsg4418/Hb100137561/gicho/thumbnail.100137561.JPG,8,친박신당,"조세빈
(曺世彬)",남,"1969.04.09
(51세)",충청남도 천안시 동남구 성남면 화성2길,정당인,단국대학교 TESOL대학원(TESOL학석사)졸업,"(전)UN 군사정전감시단
(전)대한애국당 국방안보부위원장",325750,군복무를 마친사람,8293,201,0,없음,1회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137561,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137561#none
851,천안시갑,http://info.nec.go.kr/photo_20200415/Gsg4418/Hb100137981/gicho/thumbnail.100137981.JPG,9,국가혁명배당금당,"김재원
(金載元)",남,"1982.02.10
(38세)",충청남도 천안시 서북구 3공단6로,회사원,동양공업전문대학 자동화시스템계열 메카트로닉스전공 졸업,(현)국가혁명배당금당 천안시갑 당협위원장,204113,군복무를 마친사람,7128,0,0,없음,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137981,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137981#none
852,천안시을,http://info.nec.go.kr/photo_20200415/Gsg4417/Hb100136702/gicho/thumbnail.100136702.JPG,1,더불어민주당,"박완주
(朴完柱)",남,"1966.11.10
(53세)",충청남도 천안시 서북구 성환읍 성환1로,국회의원,성균관대학교 한국철학과 졸업,"(현)천안시을 국회의원
(전)더불어민주당 원내수석부대표",1125298,군복무를 마친사람,46937,0,0,없음,4회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136702,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136702#none
853,천안시을,http://info.nec.go.kr/photo_20200415/Gsg4417/Hb100137474/gicho/thumbnail.100137474.JPG,2,미래통합당,"이정만
(李廷萬)",남,"1962.01.03
(58세)",충청남도 천안시 서북구 백석로,법률사무소 정성 대표 변호사,연세대학교 법무대학원 졸업(산업재산권법 법학석사),"(전)천안검찰청 지청장
(전)충청남도 법률자문 검사",6337305,군복무를 마친사람,1106191,0,0,없음,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137474,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137474#none
854,천안시을,http://info.nec.go.kr/photo_20200415/Gsg4417/Hb100136790/gicho/thumbnail.100136790.JPG,6,정의당,"박성필
(朴晟弼)",남,"1970.02.14
(50세)",충청남도 천안시 서북구 불당17길,치과의사,연세대학교 대학원 졸업(치의학석사),"(현)연세필치과의원 원장
(현)연세대학교 치과대학 외래교수",2906957,군복무를 마친사람,292450,0,0,없음,1회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136790,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136790#none
855,천안시을,http://info.nec.go.kr/photo_20200415/Gsg4417/Hb100136877/gicho/thumbnail.100136877.JPG,7,민중당,"이영남
(李榮南)",여,"1976.08.16
(43세)",충청남도 계룡시 엄사면 번영로,노동자(교육공무직),경북전문대학교 식품가공과 졸업(식품공업전문학사),"(현)민중당 충남도당 부위원장
(현)민주노총 전국학교비정규직노조 충남지부장",116647,해당없음(비대상),5102,0,0,없음,1회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136877,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136877#none
856,천안시을,http://info.nec.go.kr/photo_20200415/Gsg4417/Hb100136075/gicho/thumbnail.100136075.JPG,8,국가혁명배당금당,"김성용
(金星容)",남,"1967.06.17
(52세)",서울특별시 송파구 백제고분로48길,회사원,동아대학교 기계공학과 졸업,(현)국가혁명배당금당 천안시을 당협위원장,609492,군복무를 마친사람,15286,0,0,1건,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136075,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136075#none
857,천안시병,http://info.nec.go.kr/photo_20200415/Gsg4418/Hb100137353/gicho/thumbnail.100137353.JPG,1,더불어민주당,"이정문
(李楨文)",남,"1973.01.05
(47세)",충청남도 천안시 서북구 월봉1길,변호사,한양대학교 법과대학 법학과 졸업,"(현)천안시 고문변호사
(현)더불어민주당 정책위원회 부의장",397338,군복무를 마친사람,88890,33635,0,없음,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137353,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137353#none
858,천안시병,http://info.nec.go.kr/photo_20200415/Gsg4418/Hb100136816/gicho/thumbnail.100136816.JPG,2,미래통합당,"이창수
(李昌洙)",남,"1963.01.05
(57세)",충청남도 천안시 동남구 신촌4로,정당인,단국대학교 국어국문학과 졸업,"(현)미래통합당 대변인
(전)자유한국당 충남도당위원장",350395,군복무를 마친사람,2409,106,0,없음,2회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136816,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136816#none
859,천안시병,http://info.nec.go.kr/photo_20200415/Gsg4418/Hb100137701/gicho/thumbnail.100137701.JPG,6,정의당,"황환철
(黃煥喆)",남,"1969.07.26
(50세)",충청남도 천안시 동남구 신부8길,정당인,공주대학교 경영학과 재학중,"(현)정의당 천안지역위원장
(현)패커드코리아노조위원장",269000,군복무를 마친사람,22803,149,0,없음,1회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137701,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137701#none
860,천안시병,http://info.nec.go.kr/photo_20200415/Gsg4418/Hb100136227/gicho/thumbnail.100136227.JPG,7,무소속,"김종문
(金鍾文)",남,"1967.03.25
(53세)",충청남도 천안시 서북구 월봉4로,미락식품 대표,공주대학교 테크노전략대학원 졸업 (공학석사),"(현)천안시 소재 미락식품 27년 이상 경영 중
(전)충청남도의회 제9대, 10대 도의원",1187612,군복무를 마친사람,45093,0,0,없음,2회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136227,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136227#none
861,공주시부여군청양군,http://info.nec.go.kr/photo_20200415/Gsg4402/Hb100134786/gicho/thumbnail.100134786.JPG,1,더불어민주당,"박수현
(朴洙賢)",남,"1964.08.14
(55세)",충청남도 공주시 웅진절골3길,정당인,서울대학교 인문대학 서양사학과 (3년) 자퇴제적,"(전)제19대 국회의원
(전)청와대 대변인",187937,군복무를 마친사람,28152,0,0,없음,2회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100134786,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134786#none
862,공주시부여군청양군,http://info.nec.go.kr/photo_20200415/Gsg4402/Hb100137134/gicho/thumbnail.100137134.JPG,2,미래통합당,"정진석
(鄭鎭碩)",남,"1960.09.04
(59세)",충청남도 공주시 관골1길,제20대 국회의원,고려대학교 정치외교학과 졸업,"(전)새누리당 원내대표
(현)국회의원",6684726,군복무를 마친사람,63834,0,0,없음,7회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137134,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137134#none
863,공주시부여군청양군,http://info.nec.go.kr/photo_20200415/Gsg4402/Hb100137573/gicho/thumbnail.100137573.JPG,3,민생당,"전홍기
(田鴻淇)",남,"1952.11.14
(67세)",충청남도 공주시 국고개길,전홍기영어학원장,마닐라대학교 영문학과 졸업(영문학과/2007.6~2010.10/학사학위),(전)김영삼 전 대통령 의전담당비서(1982~1989/1992~1993),60000,군복무를 마치지 아니한 사람,8338,0,0,2건,3회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137573,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137573#none
864,공주시부여군청양군,http://info.nec.go.kr/photo_20200415/Gsg4402/Hb100136806/gicho/thumbnail.100136806.JPG,7,국가혁명배당금당,"이홍식
(李洪植)",남,"1977.12.26
(42세)",충청남도 공주시 웅진절골3길,회사원,서울디지털대학교 미디어영상학과 2학년 재학중,"(전) 베스트제로 대표
(현) 솔브레인SLD(주) 계장",362371,군복무를 마친사람,9057,0,0,없음,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136806,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136806#none
865,공주시부여군청양군,http://info.nec.go.kr/photo_20200415/Gsg4402/Hb100134787/gicho/thumbnail.100134787.JPG,8,무소속,"김근태
(金瑾泰)",남,"1952.11.26
(67세)",충청남도 공주시 관골1길,정치인,동국대학교 경영대학원 경영학과(경영학석사)졸업,"(전)제1야전군사령관(육군대장)
(전)19대 국회의원",7095274,군복무를 마친사람,107238,0,0,2건,1회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100134787,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134787#none
866,공주시부여군청양군,http://info.nec.go.kr/photo_20200415/Gsg4402/Hb100137883/gicho/thumbnail.100137883.JPG,9,무소속,"정연상
(鄭連相)",남,"1971.01.29
(49세)",충청남도 공주시 신금2길,정치인,고려대학교 졸업,"(전)대통령 인수위 실무위원
(전)공주시장 출마",1118499,군복무를 마치지 아니한 사람,85115,0,0,2건,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137883,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137883#none
867,보령시서천군,http://info.nec.go.kr/photo_20200415/Gsg4403/Hb100134647/gicho/thumbnail.100134647.JPG,1,더불어민주당,"나소열
(羅紹烈)",남,"1959.05.16
(60세)",충청남도 서천군 서천읍 사곡로75번길,정당인,서강대학교 대학원 정치외교학과 졸업(정치학석사),"(전)대통령비서실 자치분권비서관
(전)충청남도 문화체육부지사",660570,군복무를 마친사람,30604,0,0,없음,6회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100134647,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134647#none
868,보령시서천군,http://info.nec.go.kr/photo_20200415/Gsg4403/Hb100137310/gicho/thumbnail.100137310.JPG,2,미래통합당,"김태흠
(金泰欽)",남,"1963.01.11
(57세)",충청남도 보령시 웅천읍 신기2길,국회의원,서강대학교 공공정책대학원 사회복지정책학과 졸업(행정학석사),"(현)제20대 국회의원
(전)자유한국당 최고위원",896729,군복무를 마친사람,78129,129,0,없음,4회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137310,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137310#none
869,아산시갑,http://info.nec.go.kr/photo_20200415/Gsg4404/Hb100134689/gicho/thumbnail.100134689.JPG,1,더불어민주당,"복기왕
(卜箕旺)",남,"1968.04.10
(52세)",충청남도 아산시 용화고길,정당인,고려대학교 정책대학원 졸업(행정학석사),"(전)민선 5,6기 아산시장
(전)문재인 대통령 청와대 정무비서관",1037080,군복무를 마치지 아니한 사람,27748,137,0,1건,3회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100134689,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134689#none
870,아산시갑,http://info.nec.go.kr/photo_20200415/Gsg4404/Hb100137308/gicho/thumbnail.100137308.JPG,2,미래통합당,"이명수
(李明洙)",남,"1955.02.11
(65세)",충청남도 아산시 모종로,국회의원,성균관대학교 대학원 행정학과 졸업(행정학박사),"(전)국회 보건복지위원회 위원장
(현)국회의원",867914,군복무를 마친사람,126400,0,0,없음,5회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137308,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137308#none
